month,week,day,hour,DotW,WR
4,14,7,14,7,45
4,14,7,15,7,58
4,14,7,23,7,0
4,15,8,0,1,0
4,15,8,1,1,0
4,15,8,2,1,0
4,15,8,3,1,0
4,15,8,4,1,0
4,15,8,5,1,0
4,15,8,6,1,0
4,15,8,7,1,43
4,15,8,8,1,47
4,15,8,10,1,98
4,15,8,11,1,104
4,15,8,12,1,107
4,15,8,13,1,122
4,15,8,14,1,103
4,15,8,15,1,96
4,15,8,16,1,100
4,15,8,17,1,115
4,15,8,18,1,99
4,15,8,19,1,85
4,15,8,20,1,98
4,15,8,21,1,90
4,15,8,23,1,0
4,15,8,0,2,0
4,15,8,1,2,0
4,15,8,2,2,0
4,15,8,3,2,0
4,15,8,4,2,0
4,15,8,5,2,0
4,15,8,6,2,17
4,15,8,7,2,34
4,15,8,8,2,42
4,15,8,9,2,50
4,15,8,10,2,86
4,15,8,11,2,84
4,15,8,12,2,95
4,15,8,13,2,105
4,15,8,14,2,88
4,15,8,15,2,85
4,15,8,16,2,116
4,15,8,17,2,124
4,15,8,22,2,79
4,15,8,23,2,0
4,15,8,0,3,0
4,15,8,1,3,0
4,15,8,2,3,0
4,15,8,3,3,0
4,15,8,4,3,0
4,15,8,5,3,0
4,15,8,6,3,21
4,15,8,7,3,50
4,15,8,8,3,55
4,15,8,10,3,90
4,15,8,11,3,101
4,15,8,12,3,85
4,15,8,14,3,84
4,15,8,16,3,94
4,15,8,17,3,137
4,15,8,20,3,84
4,15,8,21,3,92
4,15,8,23,3,0
4,14,8,0,5,0
4,14,8,1,5,0
4,14,8,2,5,0
4,14,8,3,5,0
4,14,8,4,5,0
4,14,8,5,5,0
4,14,8,6,5,30
4,14,8,7,5,37
4,14,8,8,5,57
4,14,8,9,5,48
4,14,8,10,5,73
4,14,8,11,5,98
4,14,8,12,5,89
4,14,8,13,5,83
4,14,8,14,5,71
4,14,8,15,5,93
4,14,8,16,5,109
4,14,8,17,5,117
4,14,8,18,5,126
4,14,8,19,5,108
4,14,8,20,5,90
4,14,8,21,5,0
4,14,8,22,5,0
4,14,8,23,5,0
4,14,8,0,6,0
4,14,8,1,6,0
4,14,8,2,6,0
4,14,8,3,6,0
4,14,8,4,6,0
4,14,8,5,6,0
4,14,8,6,6,0
4,14,8,7,6,0
4,14,8,8,6,16
4,14,8,9,6,78
4,14,8,10,6,101
4,14,8,11,6,84
4,14,8,12,6,93
4,14,8,13,6,94
4,14,8,14,6,109
4,14,8,15,6,108
4,14,8,16,6,106
4,14,8,17,6,124
4,14,8,18,6,103
4,14,8,20,6,0
4,14,8,21,6,0
4,14,8,22,6,0
4,14,8,23,6,0
4,14,8,0,7,0
4,14,8,1,7,0
4,14,8,2,7,0
4,14,8,3,7,0
4,14,8,4,7,0
4,14,8,5,7,0
4,14,8,6,7,0
4,14,8,7,7,0
4,14,8,8,7,0
4,14,8,9,7,56
4,14,8,10,7,66
4,14,8,11,7,68
4,14,8,12,7,70
4,14,8,13,7,65
4,14,8,14,7,62
4,14,8,15,7,55
4,14,8,16,7,77
4,14,8,23,7,0
4,15,9,0,1,0
4,15,9,1,1,0
4,15,9,2,1,0
4,15,9,3,1,0
4,15,9,4,1,0
4,15,9,5,1,0
4,15,9,6,1,0
4,15,9,7,1,44
4,15,9,8,1,56
4,15,9,9,1,86
4,15,9,10,1,91
4,15,9,11,1,108
4,15,9,12,1,118
4,15,9,13,1,118
4,15,9,14,1,103
4,15,9,15,1,110
4,15,9,16,1,154
4,15,9,17,1,164
4,15,9,19,1,129
4,15,9,20,1,133
4,15,9,23,1,0
4,15,9,0,2,0
4,15,9,1,2,0
4,15,9,2,2,0
4,15,9,3,2,0
4,15,9,4,2,0
4,15,9,5,2,0
4,15,9,6,2,25
4,15,9,7,2,36
4,15,9,8,2,49
4,15,9,9,2,65
4,15,9,10,2,63
4,15,9,11,2,82
4,15,9,12,2,105
4,15,9,13,2,92
4,15,9,14,2,88
4,15,9,15,2,110
4,15,9,16,2,113
4,15,9,18,2,98
4,15,9,19,2,86
4,15,9,20,2,75
4,15,9,21,2,90
4,15,9,23,2,0
4,15,9,0,3,0
4,15,9,1,3,0
4,15,9,2,3,0
4,15,9,3,3,0
4,15,9,4,3,0
4,15,9,5,3,0
4,15,9,6,3,20
4,15,9,7,3,36
4,15,9,8,3,53
4,15,9,9,3,60
4,15,9,10,3,67
4,15,9,11,3,90
4,15,9,12,3,102
4,15,9,14,3,70
4,15,9,15,3,84
4,15,9,16,3,96
4,15,9,17,3,108
4,15,9,21,3,102
4,15,9,22,3,94
4,15,9,23,3,63
4,15,9,0,4,0
4,15,9,1,4,0
4,15,9,2,4,0
4,15,9,3,4,0
4,15,9,4,4,0
4,15,9,5,4,0
4,15,9,6,4,0
4,15,9,7,4,40
4,15,9,8,4,41
4,15,9,9,4,53
4,15,9,11,4,107
4,15,9,12,4,70
4,15,9,15,4,59
4,15,9,16,4,73
4,15,9,17,4,86
4,15,9,18,4,100
4,15,9,23,4,0
4,14,9,0,6,0
4,14,9,1,6,0
4,14,9,2,6,0
4,14,9,3,6,0
4,14,9,4,6,0
4,14,9,5,6,0
4,14,9,6,6,0
4,14,9,7,6,0
4,14,9,8,6,23
4,14,9,9,6,47
4,14,9,10,6,55
4,14,9,12,6,60
4,14,9,13,6,76
4,14,9,14,6,81
4,14,9,15,6,64
4,14,9,16,6,92
4,14,9,17,6,100
4,14,9,18,6,118
4,14,9,19,6,119
4,14,9,20,6,0
4,14,9,21,6,0
4,14,9,22,6,0
4,14,9,23,6,0
4,14,9,0,7,0
4,14,9,1,7,0
4,14,9,2,7,0
4,14,9,3,7,0
4,14,9,4,7,0
4,14,9,5,7,0
4,14,9,6,7,0
4,14,9,7,7,0
4,14,9,8,7,14
4,14,9,9,7,65
4,14,9,10,7,80
4,14,9,11,7,80
4,14,9,12,7,88
4,14,9,13,7,88
4,14,9,14,7,91
4,14,9,15,7,113
4,14,9,16,7,73
4,14,9,17,7,68
4,14,9,18,7,87
4,14,9,19,7,98
4,14,9,23,7,0
4,15,10,0,1,0
4,15,10,1,1,0
4,15,10,2,1,0
4,15,10,3,1,0
4,15,10,4,1,0
4,15,10,5,1,0
4,15,10,6,1,20
4,15,10,7,1,50
4,15,10,8,1,64
4,15,10,9,1,77
4,15,10,10,1,92
4,15,10,11,1,84
4,15,10,12,1,101
4,15,10,13,1,92
4,15,10,14,1,92
4,15,10,15,1,94
4,15,10,16,1,98
4,15,10,17,1,126
4,15,10,18,1,136
4,15,10,19,1,141
4,15,10,20,1,132
4,15,10,21,1,142
4,15,10,22,1,110
4,15,10,23,1,0
4,15,10,0,2,0
4,15,10,1,2,0
4,15,10,2,2,0
4,15,10,3,2,0
4,15,10,4,2,0
4,15,10,5,2,0
4,15,10,6,2,15
4,15,10,7,2,35
4,15,10,8,2,57
4,15,10,23,2,0
4,15,10,0,3,0
4,15,10,1,3,0
4,15,10,2,3,0
4,15,10,3,3,0
4,15,10,4,3,0
4,15,10,5,3,0
4,15,10,6,3,22
4,15,10,7,3,51
4,15,10,8,3,54
4,15,10,10,3,86
4,15,10,11,3,94
4,15,10,12,3,85
4,15,10,13,3,78
4,15,10,15,3,95
4,15,10,17,3,105
4,15,10,18,3,101
4,15,10,19,3,100
4,15,10,20,3,103
4,15,10,21,3,109
4,15,10,23,3,0
4,15,10,0,4,0
4,15,10,1,4,0
4,15,10,2,4,0
4,15,10,3,4,0
4,15,10,4,4,0
4,15,10,5,4,0
4,15,10,6,4,16
4,15,10,7,4,29
4,15,10,8,4,53
4,15,10,9,4,61
4,15,10,10,4,57
4,15,10,11,4,70
4,15,10,12,4,72
4,15,10,13,4,69
4,15,10,14,4,63
4,15,10,15,4,71
4,15,10,16,4,70
4,15,10,17,4,69
4,15,10,18,4,85
4,15,10,19,4,91
4,15,10,20,4,108
4,15,10,21,4,104
4,15,10,22,4,75
4,15,10,23,4,0
4,15,10,0,5,0
4,15,10,1,5,0
4,15,10,2,5,0
4,15,10,3,5,0
4,15,10,4,5,0
4,15,10,5,5,0
4,15,10,6,5,22
4,15,10,7,5,38
4,15,10,8,5,44
4,15,10,9,5,57
4,15,10,10,5,74
4,15,10,11,5,66
4,15,10,12,5,72
4,15,10,13,5,63
4,15,10,18,5,93
4,15,10,19,5,96
4,15,10,20,5,102
4,15,10,21,5,0
4,15,10,22,5,0
4,15,10,23,5,0
4,15,11,0,1,0
4,15,11,1,1,0
4,15,11,2,1,0
4,15,11,3,1,0
4,15,11,4,1,0
4,15,11,5,1,0
4,15,11,6,1,23
4,15,11,7,1,46
4,15,11,8,1,49
4,15,11,9,1,67
4,15,11,10,1,70
4,15,11,12,1,96
4,15,11,13,1,106
4,15,11,14,1,85
4,15,11,15,1,79
4,15,11,16,1,104
4,15,11,17,1,118
4,15,11,18,1,132
4,15,11,19,1,113
4,15,11,20,1,130
4,15,11,21,1,138
4,15,11,23,1,0
4,15,11,0,2,0
4,15,11,1,2,0
4,15,11,2,2,0
4,15,11,3,2,0
4,15,11,4,2,0
4,15,11,5,2,0
4,15,11,6,2,14
4,15,11,7,2,46
4,15,11,8,2,66
4,15,11,9,2,86
4,15,11,10,2,102
4,15,11,11,2,97
4,15,11,12,2,101
4,15,11,13,2,93
4,15,11,14,2,110
4,15,11,15,2,153
4,15,11,16,2,118
4,15,11,17,2,117
4,15,11,18,2,126
4,15,11,19,2,109
4,15,11,20,2,114
4,15,11,21,2,110
4,15,11,23,2,0
4,15,11,0,4,0
4,15,11,1,4,0
4,15,11,2,4,0
4,15,11,3,4,0
4,15,11,4,4,0
4,15,11,5,4,0
4,15,11,6,4,24
4,15,11,7,4,40
4,15,11,8,4,34
4,15,11,9,4,60
4,15,11,10,4,67
4,15,11,11,4,72
4,15,11,13,4,79
4,15,11,15,4,78
4,15,11,16,4,96
4,15,11,17,4,118
4,15,11,19,4,83
4,15,11,21,4,104
4,15,11,23,4,0
4,15,11,0,5,0
4,15,11,1,5,0
4,15,11,2,5,0
4,15,11,3,5,0
4,15,11,4,5,0
4,15,11,5,5,0
4,15,11,6,5,0
4,15,11,7,5,30
4,15,11,8,5,33
4,15,11,9,5,44
4,15,11,10,5,58
4,15,11,11,5,61
4,15,11,12,5,73
4,15,11,13,5,81
4,15,11,18,5,85
4,15,11,19,5,74
4,15,11,20,5,71
4,15,11,21,5,92
4,15,11,22,5,0
4,15,11,23,5,0
4,15,11,0,6,0
4,15,11,1,6,0
4,15,11,2,6,0
4,15,11,3,6,0
4,15,11,4,6,0
4,15,11,5,6,0
4,15,11,6,6,0
4,15,11,7,6,0
4,15,11,8,6,9
4,15,11,9,6,50
4,15,11,10,6,60
4,15,11,11,6,59
4,15,11,16,6,92
4,15,11,17,6,92
4,15,11,19,6,121
4,15,11,20,6,0
4,15,11,21,6,0
4,15,11,22,6,0
4,15,11,23,6,0
4,15,12,0,2,0
4,15,12,1,2,0
4,15,12,2,2,0
4,15,12,3,2,0
4,15,12,4,2,0
4,15,12,5,2,0
4,15,12,6,2,28
4,15,12,7,2,36
4,15,12,8,2,62
4,15,12,9,2,58
4,15,12,10,2,72
4,15,12,11,2,93
4,15,12,12,2,91
4,15,12,13,2,70
4,15,12,14,2,58
4,15,12,15,2,56
4,15,12,16,2,87
4,15,12,17,2,109
4,15,12,18,2,111
4,15,12,19,2,96
4,15,12,20,2,101
4,15,12,21,2,105
4,15,12,23,2,0
4,15,12,0,3,0
4,15,12,1,3,0
4,15,12,2,3,0
4,15,12,3,3,0
4,15,12,4,3,0
4,15,12,5,3,0
4,15,12,6,3,14
4,15,12,7,3,47
4,15,12,8,3,63
4,15,12,9,3,94
4,15,12,10,3,96
4,15,12,11,3,100
4,15,12,12,3,98
4,15,12,13,3,96
4,15,12,14,3,85
4,15,12,15,3,89
4,15,12,16,3,113
4,15,12,17,3,122
4,15,12,18,3,121
4,15,12,19,3,118
4,15,12,20,3,112
4,15,12,21,3,122
4,15,12,23,3,0
4,15,12,0,6,0
4,15,12,1,6,0
4,15,12,2,6,0
4,15,12,3,6,0
4,15,12,4,6,0
4,15,12,5,6,0
4,15,12,6,6,0
4,15,12,7,6,0
4,15,12,8,6,0
4,15,12,9,6,45
4,15,12,10,6,51
4,15,12,11,6,82
4,15,12,12,6,73
4,15,12,13,6,63
4,15,12,14,6,69
4,15,12,15,6,62
4,15,12,16,6,76
4,15,12,17,6,87
4,15,12,18,6,94
4,15,12,19,6,102
4,15,12,20,6,0
4,15,12,21,6,0
4,15,12,22,6,0
4,15,12,23,6,0
4,15,12,0,7,0
4,15,12,1,7,0
4,15,12,2,7,0
4,15,12,3,7,0
4,15,12,4,7,0
4,15,12,5,7,0
4,15,12,6,7,0
4,15,12,7,7,0
4,15,12,8,7,13
4,15,12,9,7,38
4,15,12,10,7,47
4,15,12,11,7,64
4,15,12,16,7,74
4,15,12,17,7,63
4,15,12,18,7,71
4,15,12,19,7,94
4,15,12,23,7,0
4,16,13,0,1,0
4,16,13,1,1,0
4,16,13,2,1,0
4,16,13,3,1,0
4,16,13,4,1,0
4,16,13,5,1,0
4,16,13,6,1,0
4,16,13,7,1,33
4,16,13,8,1,38
4,16,13,9,1,60
4,16,13,10,1,77
4,16,13,11,1,66
4,16,13,12,1,86
4,16,13,13,1,98
4,16,13,19,1,78
4,16,13,23,1,0
4,15,13,0,6,0
4,15,13,1,6,0
4,15,13,2,6,0
4,15,13,3,6,0
4,15,13,4,6,0
4,15,13,5,6,0
4,15,13,6,6,0
4,15,13,7,6,0
4,15,13,8,6,0
4,15,13,9,6,76
4,15,13,10,6,71
4,15,13,11,6,85
4,15,13,13,6,67
4,15,13,14,6,54
4,15,13,16,6,97
4,15,13,17,6,90
4,15,13,20,6,0
4,15,13,21,6,0
4,15,13,22,6,0
4,15,13,23,6,0
4,15,13,0,7,0
4,15,13,1,7,0
4,15,13,2,7,0
4,15,13,3,7,0
4,15,13,4,7,0
4,15,13,5,7,0
4,15,13,6,7,0
4,15,13,7,7,0
4,15,13,8,7,16
4,15,13,9,7,26
4,15,13,10,7,34
4,15,13,11,7,44
4,15,13,12,7,60
4,15,13,13,7,57
4,15,13,14,7,86
4,15,13,17,7,94
4,15,13,18,7,95
4,15,13,19,7,94
4,15,13,23,7,0
4,16,14,0,1,0
4,16,14,1,1,0
4,16,14,2,1,0
4,16,14,3,1,0
4,16,14,4,1,0
4,16,14,5,1,0
4,16,14,6,1,0
4,16,14,7,1,28
4,16,14,8,1,33
4,16,14,11,1,68
4,16,14,12,1,89
4,16,14,13,1,80
4,16,14,15,1,62
4,16,14,16,1,108
4,16,14,18,1,107
4,16,14,19,1,105
4,16,14,20,1,95
4,16,14,23,1,0
4,16,14,0,2,0
4,16,14,1,2,0
4,16,14,2,2,0
4,16,14,3,2,0
4,16,14,4,2,0
4,16,14,5,2,0
4,16,14,6,2,18
4,16,14,7,2,34
4,16,14,8,2,42
4,16,14,9,2,62
4,16,14,10,2,60
4,16,14,11,2,81
4,16,14,12,2,98
4,16,14,13,2,93
4,16,14,23,2,0
4,15,14,0,4,0
4,15,14,1,4,0
4,15,14,2,4,0
4,15,14,3,4,0
4,15,14,4,4,0
4,15,14,5,4,0
4,15,14,6,4,32
4,15,14,7,4,35
4,15,14,9,4,64
4,15,14,10,4,72
4,15,14,11,4,82
4,15,14,12,4,78
4,15,14,13,4,70
4,15,14,14,4,73
4,15,14,15,4,89
4,15,14,16,4,96
4,15,14,17,4,107
4,15,14,18,4,98
4,15,14,19,4,88
4,15,14,20,4,92
4,15,14,21,4,112
4,15,14,23,4,0
4,15,14,0,5,0
4,15,14,1,5,0
4,15,14,2,5,0
4,15,14,3,5,0
4,15,14,4,5,0
4,15,14,5,5,0
4,15,14,6,5,20
4,15,14,7,5,50
4,15,14,9,5,70
4,15,14,10,5,84
4,15,14,11,5,88
4,15,14,12,5,98
4,15,14,13,5,110
4,15,14,14,5,102
4,15,14,15,5,112
4,15,14,16,5,117
4,15,14,17,5,99
4,15,14,18,5,145
4,15,14,19,5,152
4,15,14,20,5,0
4,15,14,21,5,0
4,15,14,22,5,0
4,15,14,23,5,0
4,15,14,0,7,0
4,15,14,1,7,0
4,15,14,2,7,0
4,15,14,3,7,0
4,15,14,4,7,0
4,15,14,5,7,0
4,15,14,6,7,0
4,15,14,7,7,0
4,15,14,8,7,0
4,15,14,9,7,29
4,15,14,10,7,43
4,15,14,12,7,63
4,15,14,13,7,76
4,15,14,14,7,90
4,15,14,16,7,105
4,15,14,17,7,107
4,15,14,18,7,101
4,15,14,19,7,108
4,15,14,23,7,0
4,15,15,0,6,0
4,15,15,1,6,0
4,15,15,2,6,0
4,15,15,3,6,0
4,15,15,4,6,0
4,15,15,5,6,0
4,15,15,6,6,0
4,15,15,7,6,0
4,15,15,8,6,14
4,15,15,9,6,74
4,15,15,10,6,117
4,15,15,11,6,90
4,15,15,12,6,98
4,15,15,13,6,70
4,15,15,14,6,110
4,15,15,15,6,110
4,15,15,16,6,68
4,15,15,17,6,63
4,15,15,18,6,78
4,15,15,19,6,86
4,15,15,20,6,0
4,15,15,21,6,0
4,15,15,22,6,0
4,15,15,23,6,0
4,15,15,0,7,0
4,15,15,1,7,0
4,15,15,2,7,0
4,15,15,3,7,0
4,15,15,4,7,0
4,15,15,5,7,0
4,15,15,6,7,0
4,15,15,7,7,0
4,15,15,8,7,0
4,15,15,11,7,70
4,15,15,12,7,72
4,15,15,13,7,62
4,15,15,15,7,62
4,15,15,16,7,60
4,15,15,17,7,73
4,15,15,21,7,57
4,15,15,23,7,0
4,16,16,0,1,0
4,16,16,1,1,0
4,16,16,2,1,0
4,16,16,3,1,0
4,16,16,4,1,0
4,16,16,5,1,0
4,16,16,6,1,0
4,16,16,11,1,82
4,16,16,12,1,76
4,16,16,23,1,0
4,16,16,0,3,0
4,16,16,1,3,0
4,16,16,2,3,0
4,16,16,3,3,0
4,16,16,4,3,0
4,16,16,5,3,0
4,16,16,6,3,0
4,16,16,15,3,71
4,16,16,16,3,86
4,16,16,17,3,115
4,16,16,23,3,0
4,16,16,0,4,0
4,16,16,1,4,0
4,16,16,2,4,0
4,16,16,3,4,0
4,16,16,4,4,0
4,16,16,5,4,0
4,16,16,6,4,14
4,16,16,7,4,30
4,16,16,8,4,43
4,16,16,9,4,59
4,16,16,10,4,68
4,16,16,11,4,74
4,16,16,12,4,89
4,16,16,13,4,71
4,16,16,14,4,55
4,16,16,17,4,79
4,16,16,23,4,0
4,15,16,0,6,0
4,15,16,1,6,0
4,15,16,2,6,0
4,15,16,3,6,0
4,15,16,4,6,0
4,15,16,5,6,0
4,15,16,6,6,0
4,15,16,7,6,0
4,15,16,8,6,28
4,15,16,9,6,41
4,15,16,12,6,76
4,15,16,13,6,79
4,15,16,14,6,67
4,15,16,15,6,69
4,15,16,16,6,74
4,15,16,17,6,80
4,15,16,18,6,104
4,15,16,19,6,111
4,15,16,20,6,0
4,15,16,21,6,0
4,15,16,22,6,0
4,15,16,23,6,0
4,15,16,0,7,0
4,15,16,1,7,0
4,15,16,2,7,0
4,15,16,3,7,0
4,15,16,4,7,0
4,15,16,5,7,0
4,15,16,6,7,0
4,15,16,7,7,0
4,15,16,8,7,0
4,15,16,9,7,52
4,15,16,10,7,62
4,15,16,11,7,72
4,15,16,12,7,86
4,15,16,13,7,100
4,15,16,14,7,110
4,15,16,15,7,136
4,15,16,16,7,168
4,15,16,23,7,0
4,16,17,0,1,0
4,16,17,1,1,0
4,16,17,2,1,0
4,16,17,3,1,0
4,16,17,4,1,0
4,16,17,5,1,0
4,16,17,6,1,4
4,16,17,7,1,47
4,16,17,8,1,64
4,16,17,9,1,69
4,16,17,10,1,88
4,16,17,11,1,106
4,16,17,12,1,124
4,16,17,13,1,114
4,16,17,14,1,98
4,16,17,15,1,100
4,16,17,16,1,114
4,16,17,17,1,134
4,16,17,18,1,118
4,16,17,19,1,120
4,16,17,20,1,111
4,16,17,21,1,100
4,16,17,23,1,0
4,16,17,0,2,0
4,16,17,1,2,0
4,16,17,2,2,0
4,16,17,3,2,0
4,16,17,4,2,0
4,16,17,5,2,0
4,16,17,6,2,0
4,16,17,9,2,65
4,16,17,10,2,58
4,16,17,11,2,90
4,16,17,12,2,76
4,16,17,13,2,68
4,16,17,14,2,67
4,16,17,15,2,69
4,16,17,16,2,80
4,16,17,17,2,134
4,16,17,18,2,131
4,16,17,23,2,0
4,16,17,0,5,0
4,16,17,1,5,0
4,16,17,2,5,0
4,16,17,3,5,0
4,16,17,4,5,0
4,16,17,5,5,0
4,16,17,6,5,0
4,16,17,9,5,66
4,16,17,10,5,69
4,16,17,11,5,86
4,16,17,12,5,103
4,16,17,14,5,80
4,16,17,15,5,71
4,16,17,16,5,65
4,16,17,18,5,88
4,16,17,19,5,82
4,16,17,20,5,67
4,16,17,21,5,88
4,16,17,22,5,0
4,16,17,23,5,0
4,15,17,0,7,0
4,15,17,1,7,0
4,15,17,2,7,0
4,15,17,3,7,0
4,15,17,4,7,0
4,15,17,5,7,0
4,15,17,6,7,0
4,15,17,7,7,0
4,15,17,8,7,18
4,15,17,9,7,34
4,15,17,10,7,48
4,15,17,11,7,64
4,15,17,12,7,60
4,15,17,13,7,72
4,15,17,14,7,70
4,15,17,15,7,54
4,15,17,17,7,64
4,15,17,18,7,52
4,15,17,23,7,0
4,16,18,0,3,0
4,16,18,1,3,0
4,16,18,2,3,0
4,16,18,3,3,0
4,16,18,4,3,0
4,16,18,5,3,0
4,16,18,6,3,26
4,16,18,7,3,34
4,16,18,8,3,44
4,16,18,9,3,44
4,16,18,11,3,48
4,16,18,12,3,66
4,16,18,13,3,78
4,16,18,15,3,74
4,16,18,16,3,103
4,16,18,17,3,118
4,16,18,19,3,115
4,16,18,20,3,114
4,16,18,23,3,0
4,16,18,0,5,0
4,16,18,1,5,0
4,16,18,2,5,0
4,16,18,3,5,0
4,16,18,4,5,0
4,16,18,5,5,0
4,16,18,6,5,0
4,16,18,8,5,30
4,16,18,9,5,38
4,16,18,10,5,57
4,16,18,11,5,58
4,16,18,12,5,68
4,16,18,13,5,72
4,16,18,14,5,77
4,16,18,15,5,92
4,16,18,16,5,97
4,16,18,17,5,130
4,16,18,20,5,0
4,16,18,21,5,0
4,16,18,22,5,0
4,16,18,23,5,0
4,16,19,0,2,0
4,16,19,1,2,0
4,16,19,2,2,0
4,16,19,3,2,0
4,16,19,4,2,0
4,16,19,5,2,0
4,16,19,6,2,21
4,16,19,7,2,39
4,16,19,8,2,47
4,16,19,9,2,54
4,16,19,10,2,60
4,16,19,11,2,75
4,16,19,12,2,99
4,16,19,13,2,78
4,16,19,14,2,63
4,16,19,15,2,82
4,16,19,16,2,92
4,16,19,17,2,102
4,16,19,18,2,98
4,16,19,19,2,81
4,16,19,20,2,100
4,16,19,21,2,104
4,16,19,23,2,0
4,16,19,0,3,0
4,16,19,1,3,0
4,16,19,2,3,0
4,16,19,3,3,0
4,16,19,4,3,0
4,16,19,5,3,0
4,16,19,6,3,0
4,16,19,7,3,38
4,16,19,8,3,58
4,16,19,9,3,77
4,16,19,10,3,96
4,16,19,11,3,100
4,16,19,12,3,97
4,16,19,13,3,84
4,16,19,14,3,86
4,16,19,15,3,80
4,16,19,16,3,90
4,16,19,17,3,116
4,16,19,18,3,114
4,16,19,19,3,108
4,16,19,20,3,118
4,16,19,21,3,112
4,16,19,23,3,0
4,16,19,0,4,0
4,16,19,1,4,0
4,16,19,2,4,0
4,16,19,3,4,0
4,16,19,4,4,0
4,16,19,5,4,0
4,16,19,6,4,0
4,16,19,8,4,38
4,16,19,9,4,54
4,16,19,10,4,69
4,16,19,11,4,70
4,16,19,12,4,74
4,16,19,13,4,78
4,16,19,17,4,103
4,16,19,23,4,0
4,16,19,0,5,0
4,16,19,1,5,0
4,16,19,2,5,0
4,16,19,3,5,0
4,16,19,4,5,0
4,16,19,5,5,0
4,16,19,6,5,0
4,16,19,10,5,56
4,16,19,11,5,76
4,16,19,12,5,84
4,16,19,13,5,87
4,16,19,14,5,99
4,16,19,15,5,105
4,16,19,16,5,140
4,16,19,20,5,0
4,16,19,21,5,0
4,16,19,22,5,0
4,16,19,23,5,0
4,16,19,0,6,0
4,16,19,1,6,0
4,16,19,2,6,0
4,16,19,3,6,0
4,16,19,4,6,0
4,16,19,5,6,0
4,16,19,6,6,0
4,16,19,7,6,0
4,16,19,8,6,20
4,16,19,9,6,48
4,16,19,10,6,54
4,16,19,11,6,63
4,16,19,12,6,50
4,16,19,13,6,52
4,16,19,14,6,48
4,16,19,15,6,60
4,16,19,16,6,101
4,16,19,17,6,119
4,16,19,20,6,0
4,16,19,21,6,0
4,16,19,22,6,0
4,16,19,23,6,0
4,16,19,0,7,0
4,16,19,1,7,0
4,16,19,2,7,0
4,16,19,3,7,0
4,16,19,4,7,0
4,16,19,5,7,0
4,16,19,6,7,0
4,16,19,7,7,0
4,16,19,8,7,18
4,16,19,9,7,44
4,16,19,10,7,56
4,16,19,11,7,62
4,16,19,17,7,93
4,16,19,18,7,98
4,16,19,19,7,112
4,16,19,23,7,0
4,17,20,0,1,0
4,17,20,1,1,0
4,17,20,2,1,0
4,17,20,3,1,0
4,17,20,4,1,0
4,17,20,5,1,0
4,17,20,6,1,0
4,17,20,8,1,30
4,17,20,9,1,36
4,17,20,10,1,50
4,17,20,11,1,60
4,17,20,12,1,88
4,17,20,13,1,98
4,17,20,14,1,70
4,17,20,15,1,84
4,17,20,16,1,102
4,17,20,17,1,117
4,17,20,23,1,0
4,16,20,0,3,0
4,16,20,1,3,0
4,16,20,2,3,0
4,16,20,3,3,0
4,16,20,4,3,0
4,16,20,5,3,0
4,16,20,6,3,15
4,16,20,7,3,40
4,16,20,8,3,45
4,16,20,9,3,62
4,16,20,11,3,82
4,16,20,12,3,98
4,16,20,13,3,99
4,16,20,14,3,80
4,16,20,15,3,82
4,16,20,16,3,126
4,16,20,17,3,122
4,16,20,19,3,112
4,16,20,20,3,85
4,16,20,21,3,86
4,16,20,23,3,0
4,16,20,0,4,0
4,16,20,1,4,0
4,16,20,2,4,0
4,16,20,3,4,0
4,16,20,4,4,0
4,16,20,5,4,0
4,16,20,6,4,6
4,16,20,7,4,33
4,16,20,8,4,42
4,16,20,9,4,64
4,16,20,10,4,66
4,16,20,11,4,65
4,16,20,12,4,74
4,16,20,13,4,70
4,16,20,14,4,72
4,16,20,15,4,76
4,16,20,16,4,86
4,16,20,17,4,102
4,16,20,18,4,72
4,16,20,19,4,77
4,16,20,20,4,105
4,16,20,21,4,117
4,16,20,23,4,0
4,16,20,0,5,0
4,16,20,1,5,0
4,16,20,2,5,0
4,16,20,3,5,0
4,16,20,4,5,0
4,16,20,5,5,0
4,16,20,6,5,17
4,16,20,7,5,36
4,16,20,8,5,40
4,16,20,11,5,59
4,16,20,12,5,85
4,16,20,13,5,61
4,16,20,14,5,65
4,16,20,15,5,70
4,16,20,16,5,123
4,16,20,17,5,130
4,16,20,18,5,130
4,16,20,20,5,0
4,16,20,21,5,0
4,16,20,22,5,0
4,16,20,23,5,0
4,16,20,0,6,0
4,16,20,1,6,0
4,16,20,2,6,0
4,16,20,3,6,0
4,16,20,4,6,0
4,16,20,5,6,0
4,16,20,6,6,0
4,16,20,7,6,0
4,16,20,8,6,0
4,16,20,9,6,43
4,16,20,11,6,66
4,16,20,12,6,69
4,16,20,13,6,53
4,16,20,15,6,63
4,16,20,20,6,0
4,16,20,21,6,0
4,16,20,22,6,0
4,16,20,23,6,0
4,17,21,0,2,0
4,17,21,1,2,0
4,17,21,2,2,0
4,17,21,3,2,0
4,17,21,4,2,0
4,17,21,5,2,0
4,17,21,6,2,11
4,17,21,7,2,34
4,17,21,8,2,32
4,17,21,9,2,47
4,17,21,10,2,62
4,17,21,11,2,73
4,17,21,12,2,83
4,17,21,13,2,84
4,17,21,15,2,65
4,17,21,16,2,76
